filename	ind1	ind2	sample	evaluation 1	evaluation 2	agreement	superannotator
http://www.jstor.org/stable/4623144	10	15	However, the goodness-of-fit test rejects the null hypothesis in P2 but fails to do so in P3.	?	N	FALSE	N
http://www.jstor.org/stable/23239662	4	4	For any candidate variance/covariance structure Vr e 2J, the IR statistic, denoted by IR7, is obtained by fitting the data with Vy to test the null hypothesis H0 y : V* = Vy.		N	FALSE	N
http://www.jstor.org/stable/44002051	10	14	Nevertheless, the observed haplotype distribution across Europe, the pat- tern of genetic diversity, the evidence of structuring and demographic expansion and the estimated time of the El demographic expansion all fit the hypothesis we have pre- sented of a post-LGM recolonization of Central-Eastern Europe from southern peninsulas and the predictions of the southern refugia theory.			TRUE	
http://www.jstor.org/stable/1251640	2	63	Overall, the analysis of citations and interpretations showed Kohn to be relatively accurate, though a bit biased in favor of his hypothesis on the value of cooperation.		N	FALSE	N
http://www.jstor.org/stable/2697782	31	14	Our main hypothesis is that banks have the ability to accurately price financial claims, thus inducing a preference for undervalued firms to choose bank debt as their marginal financing source.	N	N	TRUE	
http://www.jstor.org/stable/20869886	6	7	The second hypothesis is stated formally as follows: H2: The accuracy of conglomerate forecasts increases more after loan initiation for borrowers with high information asymmetry.	N	N	TRUE	
http://www.jstor.org/stable/3132186	0	14	This is contrary to the family investment hypothesis and does not match their story of dead-end jobs for wives and large human-capital investments of their husbands.			TRUE	
http://www.jstor.org/stable/26508434	2	8	To fit the massive amounts of results are consistent with the hypothesis that PUM1 acts as a data in a simplified format, all the mRNA values are shown master repressor of multiple genes, but that it requires LGP2 for relative to the corresponding values obtained in parental HEp- its action.			TRUE	
http://www.jstor.org/stable/2418226	2	16	This hypothesis is what Prestige & Willshaw (I975) call a direct-matching theory: each cell has a characteristic affinity for each of the cells in the other sheet, with highest affinity for the one whose marker most nearly resembles its own.	N	N	TRUE	
http://www.jstor.org/stable/40539746	11	10	The instructions were aimed at (a) observing and phrasing a problem, (b) formulating a hypothesis on the basis of the problem, (c) accurately performing a task, and, in that same context (d) analyzing the acquired data on the basis of the initial hypothesis.	N	N	TRUE	
http://www.jstor.org/stable/3450846	3	18	The beneficial ac- climation hypothesis predicts that an individual's fit- ness will be greatest when oviposition temperature and rearing temperature are the same (rearing(1) x ovipo- sition and rearing(q) x oviposition interactions signif- icant).	?	N	FALSE	N
http://www.jstor.org/stable/4047676	16	10	In other words, the matching hypothesis becomes the null hypothesis because feature matching is an automatic consequence of chain coindexing, one of the possible ways in which agreement may take place (Chomsky 1986).	N	N	TRUE	
http://www.jstor.org/stable/10.1086/209903	5	13	Data on the billable hours of these partners are not available, nor are the compensation of those partners remaining with the company.4 The feature of the contract which is most important for the matching hypothesis, however, is that partners are expected to be ‘‘rainmakers’’ for the firm: that is, develop and maintain a client base which will provide business to the firm.	N	N	TRUE	
http://www.jstor.org/stable/24739490	5	15	5.2 A Goodness-of-Match Test There exist several goodness-of-fit tests for the hypothesis** Ho defined in (5.1); see, for example, Section 2.1 of Serfling (1980).	N	N	TRUE	
http://www.jstor.org/stable/23606337	6	10	Conversely, under the rival hypothesis that the recent vintage is more accurate and that the new model developed below is correct, the revisions should be irrelevant for that model.	N	N	TRUE	
http://www.jstor.org/stable/27647064	2	47	Discusses fea tures of financial returns; modeling price volatility; forecasting standard deviations; the accuracy of autocorrelation estimates; testing the random walk hypothesis; forecasting trends in prices; evidence against the efficiency of futures markets; and valu ing options.	?	N	FALSE	N
http://www.jstor.org/stable/76022	14	9	Without referring to this concept, Lyon (I97o) has more recently invoked cell lineage to fit the stripes into the framework of her hypothesis; it being assumed that tabby acts 'through the mesodermal rather than the ectodermal cells of the hair follicle' and that the stripes correspond to clones of cells derived metamerically from the somites.	?		FALSE	
http://www.jstor.org/stable/27727122	5	18	The goodness of fit statistic indicates that the hypothesis** of multiplicativity of the combined effects fits** better to the data than additivity.		N	FALSE	
http://www.jstor.org/stable/10.4169/mathhorizons.19.4.16	0	12	If we game board, a streak no contestant take the null hypothesis to be that ever came close to matching.	?	?	TRUE	
http://www.jstor.org/stable/30243728	11	3	A natural requirement to any adaptive proce- dure is to provide a similar accuracy of the adaptive estimate under the parametric hypothesis.	?	N	FALSE	N
http://www.jstor.org/stable/40752666	18	10	HYPOTHESIS 4a Among the firms most likely to fit the AIT, the relationship between investment and cash flows is weaker, when the firms are controlled by another firm, a financial institution or the state than when they are family-controlled or have dispersed ownership.	N	N	TRUE	
http://www.jstor.org/stable/10.1086/664569	0	316	The best-fitting models were consistently models 6 and 7, supporting the hypothesis that choice is best predicted by a combination of strategic variables and ethnicity or of strategic variables and village.		N	FALSE	
http://www.jstor.org/stable/24026142	347	3	Pierce Neyman's smooth goodness-of-fit test when the hypothesis is composite David R. A diagnostic statistic for the score test Edward D. Lustbader; Suresh H. Moolgavkar A small-sample comparison of rank score tests for parallelism of several regression lines * Louise C. Lo et al.	N	N	TRUE	
http://www.jstor.org/stable/41480332	7	7	We had originally predicted that presence of seals would increase with proximity to fishing areas, which fit with our hypothesis that seals would be attracted to these areas for the same reasons that human fishers were.	?		FALSE	
http://www.jstor.org/stable/23355439	9	125	In Search of Golden Rules: Comment on Hypothesis-Testing Approaches to Setting Cutoff Values for Fit Indexes and Dangers in Overgeneralizing Hu and Bender's (1999) Findings.	N	N	TRUE	
http://www.jstor.org/stable/4616900	0	14	For all goodness-of-fit tests we require that, under the null hypothesis, the probability of rejecting 'Ho be at most a where a E (0, 1) is a pre-specified value.	N	N	TRUE	
http://www.jstor.org/stable/10.1086/589888	0	205	For the Tertiary, the trends in seed size and biotic dispersal, with a peak in the Eocene, a decline during the Oligocene, and a leveling off during the Miocene and the Pliocene, would fit well with the life?form hypothesis if we assume that average plant size and life span decreased as vegetation became more open after the forest cover maximum in the Eocene.			TRUE	
http://www.jstor.org/stable/2984712	5	7	Some hypothesis tests which fit into this framework will now be described.	N	N	TRUE	
http://www.jstor.org/stable/822524	16	6	Another promising direction for future work is to replace Assumption A3 with a more realistic hypothesis from which more accurate estimates of the first four cumulants of the NOBM t-ratio (3) may be derived.	N		FALSE	
http://www.jstor.org/stable/2949236	14	20	As Isaac says "the data could be made to fit any dietary hypothesis, but perhaps in truth it is the environmental diversity that should be stressed."			TRUE	
http://www.jstor.org/stable/2676189	12	7	The results on stability receive further support from the Chow test and the predictive failure test from 1987-1997, which clearly show that the hypothesis of parameter stability and forecast accuracy cannot be rejected.		N	FALSE	N
http://www.jstor.org/stable/44372422	19	11	Like those one-size-fits-all garments that actually fit practically nobody, either the hypothesis itself has to be stretched and shrunk out of its original form or it winds up distorting out of recognizable shape the body it was designed to cover.	?	?	TRUE	
http://www.jstor.org/stable/3150580	13	44	For market segmentation purposes it might 13 Ball [1] has suggested three additional objectives-model fitting, prediction, and hypothesis testing.	?	N	FALSE	N
http://www.jstor.org/stable/41499813	9	11	Plant Species Biol 22:53-57 Monks A, Kelly D (2006) Testing the resource-matching hypothesis in the mast seeding tree Nothofagus truncata (Fagaceae).	?	N	FALSE	N
http://www.jstor.org/stable/10.1525/mp.2011.28.5.505	10	5	more conservative response criterion than musicians; that Consistent with a regulatory fit hypothesis, promotion- is, nonmusicians showed a greater tendency than musi- primed participants performed better in the gains condi- cians to say that pairs of melodies were the same.		N	FALSE	N
